team_key,alliance,alliance_team_key,alliance_is_winner,match_key,event_key,comp_level,set_number,match_number,alliance_score,alliance_adjustPoints,alliance_autoAmpNoteCount,alliance_autoAmpNotePoints,alliance_autoLeavePoints,autoLineRobot,alliance_autoPoints,alliance_autoSpeakerNoteCount,alliance_autoSpeakerNotePoints,alliance_autoTotalNotePoints,alliance_coopNotePlayed,alliance_coopertitionBonusAchieved,alliance_coopertitionCriteriaMet,alliance_endGameHarmonyPoints,alliance_endGameNoteInTrapPoints,alliance_endGameOnStagePoints,alliance_endGameParkPoints,endGameRobot,alliance_endGameSpotLightBonusPoints,alliance_endGameTotalStagePoints,alliance_ensembleBonusAchieved,alliance_ensembleBonusOnStageRobotsThreshold,alliance_ensembleBonusStagePointsThreshold,alliance_foulCount,alliance_foulPoints,alliance_g206Penalty,alliance_g408Penalty,alliance_g424Penalty,alliance_melodyBonusAchieved,alliance_melodyBonusThreshold,alliance_melodyBonusThresholdCoop,alliance_melodyBonusThresholdNonCoop,alliance_micCenterStage,alliance_micStageLeft,alliance_micStageRight,alliance_rp,alliance_techFoulCount,alliance_teleopAmpNoteCount,alliance_teleopAmpNotePoints,alliance_teleopPoints,alliance_teleopSpeakerNoteAmplifiedCount,alliance_teleopSpeakerNoteAmplifiedPoints,alliance_teleopSpeakerNoteCount,alliance_teleopSpeakerNotePoints,alliance_teleopTotalNotePoints,alliance_totalPoints,alliance_trapCenterStage,alliance_trapStageLeft,alliance_trapStageRight
frc6230,red,red1,False,2024isde1_qm2,2024isde1,qm,1,2,24,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,0,None,0,0,False,2,10,2,0,False,False,False,False,18,15,18,False,False,False,0,3,6,6,22,2,10,3,6,22,24,False,False,False
frc6740,red,red2,False,2024isde1_qm2,2024isde1,qm,1,2,24,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,0,None,0,0,False,2,10,2,0,False,False,False,False,18,15,18,False,False,False,0,3,6,6,22,2,10,3,6,22,24,False,False,False
frc7177,red,red3,False,2024isde1_qm2,2024isde1,qm,1,2,24,0,0,0,2,Yes,2,0,0,0,False,False,False,0,0,0,0,None,0,0,False,2,10,2,0,False,False,False,False,18,15,18,False,False,False,0,3,6,6,22,2,10,3,6,22,24,False,False,False
frc1577,blue,blue1,False,2024isde1_qm27,2024isde1,qm,1,27,12,0,0,0,2,Yes,2,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,2,1,1,10,0,0,4,8,9,12,False,False,False
frc9303,blue,blue2,False,2024isde1_qm27,2024isde1,qm,1,27,12,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,1,Parked,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,2,1,1,10,0,0,4,8,9,12,False,False,False
frc6230,blue,blue3,False,2024isde1_qm27,2024isde1,qm,1,27,12,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,2,1,1,10,0,0,4,8,9,12,False,False,False
frc5135,red,red1,False,2024isde1_qm3,2024isde1,qm,1,3,15,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,2,2,13,0,0,5,10,12,15,False,False,False
frc1574,red,red2,False,2024isde1_qm3,2024isde1,qm,1,3,15,0,0,0,2,Yes,2,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,2,2,13,0,0,5,10,12,15,False,False,False
frc9740,red,red3,False,2024isde1_qm3,2024isde1,qm,1,3,15,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,1,Parked,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,2,2,13,0,0,5,10,12,15,False,False,False
frc9740,red,red1,False,2024isde1_qm38,2024isde1,qm,1,38,30,0,0,0,2,No,2,0,0,0,True,True,True,0,0,3,2,Parked,0,5,False,2,10,0,0,False,False,False,False,15,15,18,False,False,False,0,0,4,4,28,1,5,7,14,23,30,False,False,False
frc3083,red,red2,False,2024isde1_qm38,2024isde1,qm,1,38,30,0,0,0,2,Yes,2,0,0,0,True,True,True,0,0,3,2,StageRight,0,5,False,2,10,0,0,False,False,False,False,15,15,18,False,False,False,0,0,4,4,28,1,5,7,14,23,30,False,False,False
frc1580,red,red3,False,2024isde1_qm38,2024isde1,qm,1,38,30,0,0,0,2,No,2,0,0,0,True,True,True,0,0,3,2,Parked,0,5,False,2,10,0,0,False,False,False,False,15,15,18,False,False,False,0,0,4,4,28,1,5,7,14,23,30,False,False,False
frc1580,red,red1,False,2024isde1_qm51,2024isde1,qm,1,51,11,0,0,0,2,Yes,2,0,0,0,True,False,True,0,0,0,2,Parked,0,2,False,2,10,0,2,False,False,False,False,18,15,18,False,False,True,0,0,1,1,7,0,0,2,4,5,11,False,False,False
frc2679,red,red2,False,2024isde1_qm51,2024isde1,qm,1,51,11,0,0,0,2,No,2,0,0,0,True,False,True,0,0,0,2,Parked,0,2,False,2,10,0,2,False,False,False,False,18,15,18,False,False,True,0,0,1,1,7,0,0,2,4,5,11,False,False,False
frc1576,red,red3,False,2024isde1_qm51,2024isde1,qm,1,51,11,0,0,0,2,No,2,0,0,0,True,False,True,0,0,0,2,None,0,2,False,2,10,0,2,False,False,False,False,18,15,18,False,False,True,0,0,1,1,7,0,0,2,4,5,11,False,False,False
frc6230,blue,blue1,False,2024isde1_qm6,2024isde1,qm,1,6,31,0,0,0,2,No,2,0,0,0,True,False,True,0,0,3,1,None,1,5,False,2,10,0,14,False,False,False,False,18,15,18,False,True,False,0,1,2,2,15,0,0,4,8,10,31,False,False,False
frc5990,blue,blue2,False,2024isde1_qm6,2024isde1,qm,1,6,31,0,0,0,2,Yes,2,0,0,0,True,False,True,0,0,3,1,StageLeft,1,5,False,2,10,0,14,False,False,False,False,18,15,18,False,True,False,0,1,2,2,15,0,0,4,8,10,31,False,False,False
frc5135,blue,blue3,False,2024isde1_qm6,2024isde1,qm,1,6,31,0,0,0,2,No,2,0,0,0,True,False,True,0,0,3,1,Parked,1,5,False,2,10,0,14,False,False,False,False,18,15,18,False,True,False,0,1,2,2,15,0,0,4,8,10,31,False,False,False
frc8175,red,red1,False,2024isde1_qm7,2024isde1,qm,1,7,13,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,4,8,9,13,False,False,False
frc4319,red,red2,False,2024isde1_qm7,2024isde1,qm,1,7,13,0,0,0,2,No,2,0,0,0,False,False,False,0,0,0,2,None,0,2,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,4,8,9,13,False,False,False
frc2230,red,red3,False,2024isde1_qm7,2024isde1,qm,1,7,13,0,0,0,2,Yes,2,0,0,0,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,4,8,9,13,False,False,False
frc2679,red,red1,False,2024isde1_qm13,2024isde1,qm,1,13,13,0,0,0,4,No,4,0,0,0,False,False,False,0,0,3,2,Parked,0,5,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,9,0,0,2,4,4,13,False,False,False
frc3211,red,red2,False,2024isde1_qm13,2024isde1,qm,1,13,13,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,3,2,StageLeft,0,5,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,9,0,0,2,4,4,13,False,False,False
frc3316,red,red3,False,2024isde1_qm13,2024isde1,qm,1,13,13,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,3,2,Parked,0,5,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,9,0,0,2,4,4,13,False,False,False
frc6230,blue,blue1,False,2024isde1_qm24,2024isde1,qm,1,24,8,0,0,0,4,No,4,0,0,0,False,False,False,0,0,0,2,Parked,0,2,False,2,10,2,2,False,False,False,False,18,15,18,False,False,False,0,1,0,0,2,0,0,0,0,0,8,False,False,False
frc9740,blue,blue2,False,2024isde1_qm24,2024isde1,qm,1,24,8,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,0,2,None,0,2,False,2,10,2,2,False,False,False,False,18,15,18,False,False,False,0,1,0,0,2,0,0,0,0,0,8,False,False,False
frc3211,blue,blue3,False,2024isde1_qm24,2024isde1,qm,1,24,8,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,0,2,Parked,0,2,False,2,10,2,2,False,False,False,False,18,15,18,False,False,False,0,1,0,0,2,0,0,0,0,0,8,False,False,False
frc1576,blue,blue1,False,2024isde1_qm37,2024isde1,qm,1,37,23,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,0,1,Parked,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,19,0,0,9,18,18,23,False,False,False
frc6230,blue,blue2,False,2024isde1_qm37,2024isde1,qm,1,37,23,0,0,0,4,No,4,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,19,0,0,9,18,18,23,False,False,False
frc3316,blue,blue3,False,2024isde1_qm37,2024isde1,qm,1,37,23,0,0,0,4,Yes,4,0,0,0,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,3,0,0,19,0,0,9,18,18,23,False,False,False
frc5990,red,red1,False,2024isde1_qm60,2024isde1,qm,1,60,23,0,0,0,4,Yes,4,0,0,0,True,True,True,0,0,0,2,Parked,0,2,False,2,10,1,0,False,False,False,False,15,15,18,False,False,False,0,2,5,5,19,2,10,1,2,17,23,False,False,False
frc3083,red,red2,False,2024isde1_qm60,2024isde1,qm,1,60,23,0,0,0,4,Yes,4,0,0,0,True,True,True,0,0,0,2,Parked,0,2,False,2,10,1,0,False,False,False,False,15,15,18,False,False,False,0,2,5,5,19,2,10,1,2,17,23,False,False,False
frc1576,red,red3,False,2024isde1_qm60,2024isde1,qm,1,60,23,0,0,0,4,No,4,0,0,0,True,True,True,0,0,0,2,None,0,2,False,2,10,1,0,False,False,False,False,15,15,18,False,False,False,0,2,5,5,19,2,10,1,2,17,23,False,False,False
frc3211,red,red1,False,2024isde1_qm10,2024isde1,qm,1,10,35,0,0,0,6,Yes,6,0,0,0,True,True,True,0,0,3,2,Parked,0,5,False,2,10,0,9,False,False,False,False,15,15,18,False,False,False,0,2,1,1,20,0,0,7,14,15,35,False,False,False
frc9303,red,red2,False,2024isde1_qm10,2024isde1,qm,1,10,35,0,0,0,6,Yes,6,0,0,0,True,True,True,0,0,3,2,Parked,0,5,False,2,10,0,9,False,False,False,False,15,15,18,False,False,False,0,2,1,1,20,0,0,7,14,15,35,False,False,False
frc1574,red,red3,False,2024isde1_qm10,2024isde1,qm,1,10,35,0,0,0,6,Yes,6,0,0,0,True,True,True,0,0,3,2,StageLeft,0,5,False,2,10,0,9,False,False,False,False,15,15,18,False,False,False,0,2,1,1,20,0,0,7,14,15,35,False,False,False
frc4338,red,red1,False,2024isde1_qm1,2024isde1,qm,1,1,26,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,4,False,False,False,False,18,15,18,False,False,False,0,0,6,6,15,1,5,1,2,13,26,False,False,False
frc4320,red,red2,False,2024isde1_qm1,2024isde1,qm,1,1,26,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,4,False,False,False,False,18,15,18,False,False,False,0,0,6,6,15,1,5,1,2,13,26,False,False,False
frc5990,red,red3,False,2024isde1_qm1,2024isde1,qm,1,1,26,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,2,None,0,2,False,2,10,0,4,False,False,False,False,18,15,18,False,False,False,0,0,6,6,15,1,5,1,2,13,26,False,False,False
frc9303,blue,blue1,False,2024isde1_qm12,2024isde1,qm,1,12,28,0,0,0,2,No,7,1,5,5,True,True,True,0,0,0,1,Parked,0,1,False,2,10,0,5,False,False,False,False,15,15,18,False,False,False,0,0,4,4,16,1,5,3,6,15,28,False,False,False
frc5135,blue,blue2,False,2024isde1_qm12,2024isde1,qm,1,12,28,0,0,0,2,No,7,1,5,5,True,True,True,0,0,0,1,None,0,1,False,2,10,0,5,False,False,False,False,15,15,18,False,False,False,0,0,4,4,16,1,5,3,6,15,28,False,False,False
frc6740,blue,blue3,False,2024isde1_qm12,2024isde1,qm,1,12,28,0,0,0,2,Yes,7,1,5,5,True,True,True,0,0,0,1,None,0,1,False,2,10,0,5,False,False,False,False,15,15,18,False,False,False,0,0,4,4,16,1,5,3,6,15,28,False,False,False
frc4320,red,red1,False,2024isde1_qm15,2024isde1,qm,1,15,35,0,0,0,2,No,7,1,5,5,True,False,True,0,0,3,1,StageLeft,0,4,False,2,10,1,7,False,False,False,False,18,15,18,False,False,False,0,2,3,3,21,0,0,7,14,17,35,False,False,False
frc5654,red,red2,False,2024isde1_qm15,2024isde1,qm,1,15,35,0,0,0,2,Yes,7,1,5,5,True,False,True,0,0,3,1,Parked,0,4,False,2,10,1,7,False,False,False,False,18,15,18,False,False,False,0,2,3,3,21,0,0,7,14,17,35,False,False,False
frc3065,red,red3,False,2024isde1_qm15,2024isde1,qm,1,15,35,0,0,0,2,No,7,1,5,5,True,False,True,0,0,3,1,None,0,4,False,2,10,1,7,False,False,False,False,18,15,18,False,False,False,0,2,3,3,21,0,0,7,14,17,35,False,False,False
frc3316,blue,blue1,False,2024isde1_qm16,2024isde1,qm,1,16,26,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,2,None,0,2,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,0,1,1,9,0,0,3,6,7,26,False,False,False
frc1580,blue,blue2,False,2024isde1_qm16,2024isde1,qm,1,16,26,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,0,1,1,9,0,0,3,6,7,26,False,False,False
frc4338,blue,blue3,False,2024isde1_qm16,2024isde1,qm,1,16,26,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,0,1,1,9,0,0,3,6,7,26,False,False,False
frc1580,blue,blue1,False,2024isde1_qm22,2024isde1,qm,1,22,30,0,0,0,2,No,7,1,5,5,False,False,False,0,10,3,1,None,0,14,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,1,1,23,0,0,4,8,9,30,False,True,True
frc4320,blue,blue2,False,2024isde1_qm22,2024isde1,qm,1,22,30,0,0,0,2,No,7,1,5,5,False,False,False,0,10,3,1,Parked,0,14,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,1,1,23,0,0,4,8,9,30,False,True,True
frc7067,blue,blue3,False,2024isde1_qm22,2024isde1,qm,1,22,30,0,0,0,2,Yes,7,1,5,5,False,False,False,0,10,3,1,StageLeft,0,14,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,1,1,23,0,0,4,8,9,30,False,True,True
frc4338,red,red1,False,2024isde1_qm25,2024isde1,qm,1,25,19,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,1,None,0,4,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,0,0,0,12,0,0,4,8,8,19,False,False,False
frc3083,red,red2,False,2024isde1_qm25,2024isde1,qm,1,25,19,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,3,1,StageLeft,0,4,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,0,0,0,12,0,0,4,8,8,19,False,False,False
frc9303,red,red3,False,2024isde1_qm25,2024isde1,qm,1,25,19,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,1,Parked,0,4,False,2,10,1,0,False,False,False,False,18,15,18,False,False,False,0,0,0,0,12,0,0,4,8,8,19,False,False,False
frc2230,red,red1,False,2024isde1_qm28,2024isde1,qm,1,28,29,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,2,5,5,22,1,5,5,10,20,29,False,False,False
frc3065,red,red2,False,2024isde1_qm28,2024isde1,qm,1,28,29,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,None,0,2,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,2,5,5,22,1,5,5,10,20,29,False,False,False
frc9738,red,red3,False,2024isde1_qm28,2024isde1,qm,1,28,29,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,2,5,5,22,1,5,5,10,20,29,False,False,False
frc9740,blue,blue1,False,2024isde1_qm34,2024isde1,qm,1,34,22,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,3,3,15,0,0,6,12,15,22,False,False,False
frc9738,blue,blue2,False,2024isde1_qm34,2024isde1,qm,1,34,22,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,3,3,15,0,0,6,12,15,22,False,False,False
frc4338,blue,blue3,False,2024isde1_qm34,2024isde1,qm,1,34,22,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,1,3,3,15,0,0,6,12,15,22,False,False,False
frc3316,blue,blue1,False,2024isde1_qm4,2024isde1,qm,1,4,23,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,1,Parked,0,1,False,2,10,1,2,False,False,False,False,18,15,18,False,False,False,0,1,1,1,14,0,0,6,12,13,23,False,False,False
frc2230,blue,blue2,False,2024isde1_qm4,2024isde1,qm,1,4,23,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,1,None,0,1,False,2,10,1,2,False,False,False,False,18,15,18,False,False,False,0,1,1,1,14,0,0,6,12,13,23,False,False,False
frc2630,blue,blue3,False,2024isde1_qm4,2024isde1,qm,1,4,23,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,1,None,0,1,False,2,10,1,2,False,False,False,False,18,15,18,False,False,False,0,1,1,1,14,0,0,6,12,13,23,False,False,False
frc1577,blue,blue1,False,2024isde1_qm48,2024isde1,qm,1,48,27,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,3,2,CenterStage,1,6,False,2,10,0,5,False,False,False,False,18,15,18,True,False,False,0,1,4,4,15,1,5,0,0,9,27,False,False,False
frc9738,blue,blue2,False,2024isde1_qm48,2024isde1,qm,1,48,27,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,2,Parked,1,6,False,2,10,0,5,False,False,False,False,18,15,18,True,False,False,0,1,4,4,15,1,5,0,0,9,27,False,False,False
frc5135,blue,blue3,False,2024isde1_qm48,2024isde1,qm,1,48,27,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,2,Parked,1,6,False,2,10,0,5,False,False,False,False,18,15,18,True,False,False,0,1,4,4,15,1,5,0,0,9,27,False,False,False
frc1942,blue,blue1,False,2024isde1_qm50,2024isde1,qm,1,50,38,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,7,0,0,31,0,0,15,30,30,38,False,False,False
frc3065,blue,blue2,False,2024isde1_qm50,2024isde1,qm,1,50,38,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,1,None,0,1,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,7,0,0,31,0,0,15,30,30,38,False,False,False
frc9303,blue,blue3,False,2024isde1_qm50,2024isde1,qm,1,50,38,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,1,Parked,0,1,False,2,10,0,0,False,False,True,False,18,15,18,False,False,False,0,7,0,0,31,0,0,15,30,30,38,False,False,False
frc9740,blue,blue1,False,2024isde1_qm57,2024isde1,qm,1,57,41,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,1,Parked,0,4,False,2,10,0,2,False,False,False,False,18,15,18,False,False,False,0,2,0,0,32,0,0,14,28,28,41,False,False,False
frc6738,blue,blue2,False,2024isde1_qm57,2024isde1,qm,1,57,41,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,3,1,StageLeft,0,4,False,2,10,0,2,False,False,False,False,18,15,18,False,False,False,0,2,0,0,32,0,0,14,28,28,41,False,False,False
frc3316,blue,blue3,False,2024isde1_qm57,2024isde1,qm,1,57,41,0,0,0,2,No,7,1,5,5,False,False,False,0,0,3,1,None,0,4,False,2,10,0,2,False,False,False,False,18,15,18,False,False,False,0,2,0,0,32,0,0,14,28,28,41,False,False,False
frc6230,blue,blue1,False,2024isde1_sf1m1,2024isde1,sf,1,1,36,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,None,0,2,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,0,0,24,0,0,11,22,22,36,False,False,False
frc3316,blue,blue2,False,2024isde1_sf1m1,2024isde1,sf,1,1,36,0,0,0,2,Yes,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,0,0,24,0,0,11,22,22,36,False,False,False
frc3065,blue,blue3,False,2024isde1_sf1m1,2024isde1,sf,1,1,36,0,0,0,2,No,7,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,0,0,24,0,0,11,22,22,36,False,False,False
frc3083,blue,blue1,False,2024isde1_qm18,2024isde1,qm,1,18,44,0,0,0,4,Yes,9,1,5,5,True,True,True,0,0,6,1,CenterStage,0,7,False,2,10,0,7,False,False,False,False,15,15,18,False,False,False,0,0,6,6,28,1,5,5,10,21,44,False,False,False
frc8175,blue,blue2,False,2024isde1_qm18,2024isde1,qm,1,18,44,0,0,0,4,No,9,1,5,5,True,True,True,0,0,6,1,Parked,0,7,False,2,10,0,7,False,False,False,False,15,15,18,False,False,False,0,0,6,6,28,1,5,5,10,21,44,False,False,False
frc9738,blue,blue3,False,2024isde1_qm18,2024isde1,qm,1,18,44,0,0,0,4,Yes,9,1,5,5,True,True,True,0,0,6,1,StageLeft,0,7,False,2,10,0,7,False,False,False,False,15,15,18,False,False,False,0,0,6,6,28,1,5,5,10,21,44,False,False,False
frc4319,red,red1,False,2024isde1_qm19,2024isde1,qm,1,19,44,0,0,0,4,No,9,1,5,5,False,False,False,0,0,3,1,Parked,0,4,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,2,4,4,25,3,15,1,2,21,44,False,False,False
frc1577,red,red2,False,2024isde1_qm19,2024isde1,qm,1,19,44,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,StageLeft,0,4,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,2,4,4,25,3,15,1,2,21,44,False,False,False
frc6740,red,red3,False,2024isde1_qm19,2024isde1,qm,1,19,44,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,None,0,4,False,2,10,0,10,False,False,False,False,18,15,18,False,False,False,0,2,4,4,25,3,15,1,2,21,44,False,False,False
frc2230,red,red1,False,2024isde1_qm20,2024isde1,qm,1,20,29,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,StageLeft,0,4,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,4,4,20,2,10,1,2,16,29,False,False,False
frc5135,red,red2,False,2024isde1_qm20,2024isde1,qm,1,20,29,0,0,0,4,No,9,1,5,5,False,False,False,0,0,3,1,Parked,0,4,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,4,4,20,2,10,1,2,16,29,False,False,False
frc5654,red,red3,False,2024isde1_qm20,2024isde1,qm,1,20,29,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,None,0,4,False,2,10,0,0,False,False,False,False,18,15,18,False,False,False,0,0,4,4,20,2,10,1,2,16,29,False,False,False
frc6740,blue,blue1,False,2024isde1_qm36,2024isde1,qm,1,36,25,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,5,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,5,10,11,25,False,False,False
frc3211,blue,blue2,False,2024isde1_qm36,2024isde1,qm,1,36,25,0,0,0,4,No,9,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,5,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,5,10,11,25,False,False,False
frc2230,blue,blue3,False,2024isde1_qm36,2024isde1,qm,1,36,25,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,0,0,None,0,0,False,2,10,0,5,False,False,False,False,18,15,18,False,False,False,0,0,1,1,11,0,0,5,10,11,25,False,False,False
frc5715,blue,blue1,False,2024isde1_qm47,2024isde1,qm,1,47,30,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,StageLeft,1,5,False,2,10,0,0,False,False,False,False,18,15,18,False,True,False,0,1,6,6,21,2,10,0,0,16,30,False,False,False
frc9303,blue,blue2,False,2024isde1_qm47,2024isde1,qm,1,47,30,0,0,0,4,No,9,1,5,5,False,False,False,0,0,3,1,Parked,1,5,False,2,10,0,0,False,False,False,False,18,15,18,False,True,False,0,1,6,6,21,2,10,0,0,16,30,False,False,False
frc5990,blue,blue3,False,2024isde1_qm47,2024isde1,qm,1,47,30,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,3,1,None,1,5,False,2,10,0,0,False,False,False,False,18,15,18,False,True,False,0,1,6,6,21,2,10,0,0,16,30,False,False,False
frc9303,blue,blue1,False,2024isde1_qm55,2024isde1,qm,1,55,25,0,0,0,4,No,9,1,5,5,True,False,True,0,0,0,1,None,0,1,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,3,3,11,1,5,1,2,10,25,False,False,False
frc7177,blue,blue2,False,2024isde1_qm55,2024isde1,qm,1,55,25,0,0,0,4,Yes,9,1,5,5,True,False,True,0,0,0,1,None,0,1,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,3,3,11,1,5,1,2,10,25,False,False,False
frc4320,blue,blue3,False,2024isde1_qm55,2024isde1,qm,1,55,25,0,0,0,4,Yes,9,1,5,5,True,False,True,0,0,0,1,Parked,0,1,False,2,10,1,5,False,False,False,False,18,15,18,False,False,False,0,0,3,3,11,1,5,1,2,10,25,False,False,False
frc3065,red,red1,False,2024isde1_sf5m1,2024isde1,sf,5,1,54,0,0,0,4,No,9,1,5,5,False,False,False,0,0,0,2,None,0,2,False,2,10,0,20,False,False,False,False,18,15,18,False,False,False,0,1,6,6,25,1,5,6,12,23,54,False,False,False
frc3316,red,red2,False,2024isde1_sf5m1,2024isde1,sf,5,1,54,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,20,False,False,False,False,18,15,18,False,False,False,0,1,6,6,25,1,5,6,12,23,54,False,False,False
frc3083,red,red3,False,2024isde1_sf5m1,2024isde1,sf,5,1,54,0,0,0,4,Yes,9,1,5,5,False,False,False,0,0,0,2,Parked,0,2,False,2,10,0,20,False,False,False,False,18,15,18,False,False,False,0,1,6,6,25,1,5,6,12,23,54,False,False,False
frc4319,red,red1,False,2024isde1_qm41,2024isde1,qm,1,41,27,0,0,0,6,Yes,11,1,5,5,True,False,True,0,0,3,2,Parked,0,5,False,2,10,1,0,False,False,True,False,18,15,18,False,False,False,0,6,1,1,16,0,0,5,10,11,27,False,False,False
